0.000000000000000000e+00,0.000000000000000000e+00,2.478864797481565069e-18
3.661875650229140319e+03,4.054006433841152102e+03,6.533462338110607561e+03
2.678820786213398151e+03,4.189734115258487691e+03,8.196768270680075148e+03
2.746982334552306384e+03,3.181224941878700065e+03,9.409377407170211882e+03
2.841802036670240341e+03,1.992347937531011667e+03,1.019863200114987376e+04
2.867145301367397678e+03,6.698989325126966605e+02,1.047154657903160478e+04
2.867145301367397678e+03,-6.698989325126975700e+02,1.047154657903160296e+04
2.841802036670240341e+03,-1.992347937531012803e+03,1.019863200114987740e+04
2.746982334552305474e+03,-3.181224941878699155e+03,9.409377407170208244e+03
2.678820786213396332e+03,-4.189734115258486781e+03,8.196768270680075148e+03
3.661875650229113489e+03,-4.054006433841144371e+03,6.533462338110606652e+03
4.288581561168845838e+03,-3.970799371246164355e+03,7.613331435517131467e+03
4.916269435796482867e+03,-3.181917894720113054e+03,8.822059653360040102e+03
5.213111805367348097e+03,-1.928720620791543979e+03,9.402499725637573647e+03
5.388099446385091142e+03,-6.490898101162483727e+02,9.743465332244695674e+03
5.388099446385091142e+03,6.490898101162600824e+02,9.743465332244690217e+03
5.213111805367348097e+03,1.928720620787759799e+03,9.402499725637575466e+03
4.916269435796482867e+03,3.181917894888803858e+03,8.822059653360041921e+03
4.288581561168847657e+03,3.970799371246137071e+03,7.613331435517143291e+03
3.097155644708212094e+03,4.301638909580972722e+03,6.867131557339265783e+03
3.097155644708213458e+03,-4.301638909314468037e+03,6.867131557339314895e+03
4.637189703070320661e+02,0.000000000000000000e+00,8.433305046829517551e+02
1.010710661350432474e+03,0.000000000000000000e+00,1.843651101062397856e+03
1.192041121438832079e+03,5.299284315346145604e+02,2.166984142455436540e+03
2.277334491565207827e+03,1.058777315258382032e+03,4.175022760369962270e+03
3.704489431129396053e+03,2.675074435380593513e+03,6.662127120801965248e+03
3.856514932193085770e+03,1.215187454989937123e+03,6.998987703252837491e+03
1.192041121438832079e+03,-5.299284315346171752e+02,2.166984142455436995e+03
2.277334491565208737e+03,-1.058777315258381122e+03,4.175022760369962270e+03
3.704489431129396053e+03,-2.675074435380593513e+03,6.662127120801965248e+03
3.856514932193085770e+03,-1.215187454989936896e+03,6.998987703252837491e+03
1.586738152161618245e+03,1.569029925883376109e+03,5.230041730969445780e+03
2.074768012503408045e+03,2.479182530865987701e+03,6.793602199776106318e+03
2.137925003674746222e+03,1.454131402657462786e+03,7.458426332996414203e+03
1.586738152161618245e+03,-1.569029925883376109e+03,5.230041730969445780e+03
2.074768012503408045e+03,-2.479182530865987701e+03,6.793602199776106318e+03
2.137925003674746222e+03,-1.454131402657462786e+03,7.458426332996411475e+03
