0.000000000000000000e+00,0.000000000000000000e+00,1.674457418062389011e-18
4.383924272930681582e+03,4.029481246968124196e+03,6.090131019167925842e+03
3.531061618406152775e+03,4.193735036903447508e+03,7.872736672725915923e+03
3.723688532096251492e+03,3.181666079170529883e+03,9.069857862411123278e+03
3.868234820741811291e+03,1.992997316236438110e+03,9.854266012349966331e+03
3.885305752244636096e+03,6.702661729863558548e+02,1.013377418813947952e+04
3.885305752244633368e+03,-6.702661730047990432e+02,1.013377418813947406e+04
3.868234820741813564e+03,-1.992997316236439246e+03,9.854266012349851735e+03
3.723688532096257404e+03,-3.181666079170472585e+03,9.069857862411070528e+03
3.531061618406156413e+03,-4.193735036903448417e+03,7.872736672725916833e+03
4.383924272930678853e+03,-4.029481246968124651e+03,6.090131019167926752e+03
5.073411778920571123e+03,-3.963805428915806260e+03,7.132175267044442080e+03
5.825662078952968841e+03,-3.186413178190376584e+03,8.275105334078441956e+03
6.158709996111039800e+03,-1.941339879548731460e+03,8.848549534322268300e+03
6.334963230259192642e+03,-6.643857106839856215e+02,9.195803387007421406e+03
6.334963230259187185e+03,6.643857106749575223e+02,9.195803387007421406e+03
6.158709996111043438e+03,1.941339879544956602e+03,8.848549534322270119e+03
5.825662078952965203e+03,3.186413177065542186e+03,8.275105334078438318e+03
5.073411778920572942e+03,3.963805428915790799e+03,7.132175267044544853e+03
3.876782471664510012e+03,4.253589749777912402e+03,6.518863480525079467e+03
3.876782471664510467e+03,-4.253589749519278485e+03,6.518863480525077648e+03
5.571955913246611090e+02,0.000000000000000000e+00,7.878951893363249610e+02
1.234416530418329785e+03,0.000000000000000000e+00,1.753427796053077373e+03
1.433133145338441409e+03,5.127272333863778613e+02,2.027063062928714089e+03
2.744219770589707423e+03,1.024941551894704617e+03,3.925298557318145868e+03
4.417583882071300650e+03,2.657855070897367114e+03,6.242986372372004553e+03
4.588169592259388082e+03,1.216561843769698271e+03,6.581883139910222781e+03
1.433133145338448912e+03,-5.127272333863778613e+02,2.027063062928712952e+03
2.744219770589706968e+03,-1.024941551894696886e+03,3.925298557318146322e+03
4.417583882071300650e+03,-2.657855070897367114e+03,6.242986372372004553e+03
4.588169592259388082e+03,-1.216561843769698271e+03,6.581883139910222781e+03
2.128717591755105332e+03,1.577172545347531695e+03,5.032130031920061811e+03
2.782758360687733330e+03,2.486335531878224629e+03,6.535987223444153642e+03
2.893951964707036495e+03,1.458406102626595839e+03,7.197067861975448977e+03
2.128717591755093508e+03,-1.577172545347531695e+03,5.032130031920061811e+03
2.782758360687733330e+03,-2.486335531878224629e+03,6.535987223444153642e+03
2.893951964707036495e+03,-1.458406102626595839e+03,7.197067861975448068e+03
