0.000000000000000000e+00,0.000000000000000000e+00,-5.228410274462928585e-19
2.379967318588414855e+03,4.004181900145602413e+03,6.883428392394070215e+03
1.730907508351263687e+03,4.631638652411111252e+03,8.218119408796490461e+03
1.764702966925557121e+03,3.685220145430208049e+03,9.472144163411674526e+03
1.630604332199595319e+03,2.548716315942275742e+03,1.033208517055991797e+04
1.518599526310410965e+03,1.244176821794839952e+03,1.066146947227505916e+04
1.395707530999440678e+03,-7.910425285682237018e+01,1.069282442858909417e+04
1.272534058527398884e+03,-1.415621481917565688e+03,1.056393741437937933e+04
9.554516012568142287e+02,-2.656069865256166850e+03,9.924618322976130003e+03
6.535809536880130963e+02,-3.769233919137025623e+03,8.843999822407291504e+03
1.740909745468409710e+03,-3.990273519518131252e+03,7.270900977804585636e+03
2.280357070115080660e+03,-3.758057610673946783e+03,8.269673390386133178e+03
3.092258372938451430e+03,-2.874454420156496326e+03,9.256545008912589765e+03
3.654004826076459722e+03,-1.765170417430731504e+03,9.880588281816835661e+03
3.921261045670424664e+03,-4.777256781159439356e+02,1.009177743917293628e+04
4.042325937004058687e+03,8.414822023236670248e+02,1.007304584835837159e+04
3.958890370565816283e+03,2.064778989877303957e+03,9.549941961856566195e+03
3.872355243238286221e+03,3.260746453039805601e+03,8.807062124726226102e+03
3.263910731387614760e+03,4.101629002598780062e+03,7.625676055762319265e+03
2.190514461855782884e+03,4.694650032065241248e+03,6.897037956300136102e+03
1.105248445562104507e+03,-4.067493229817582687e+03,7.560744629093833282e+03
1.603991497343078265e+02,1.535148281379867399e+02,9.378822226020927246e+02
3.697794662176045790e+02,3.289473639072155606e+02,2.002935016584726554e+03
4.314290540766551771e+02,5.686709844308020365e+02,2.312178125353354062e+03
1.143994953475202465e+03,1.383322409409841157e+03,4.465133457149148853e+03
2.138677821113832124e+03,2.984868648006788135e+03,7.009257543564813204e+03
2.241970596210710937e+03,1.435263641051487866e+03,7.504022743485800675e+03
5.502321352424679617e+02,-3.090051664988895368e+02,2.569594946630264985e+03
8.780322484941113999e+02,-9.892031154309611338e+02,4.615020692521270576e+03
1.636362695412509538e+03,-2.683093440273002670e+03,7.333364061200105425e+03
2.044617495973167479e+03,-1.100702238772817964e+03,7.628146360933255892e+03
8.360356395705263139e+02,1.912015564217432029e+03,5.288475431964880045e+03
1.161987338329161503e+03,2.855736898241975723e+03,6.875533889572847329e+03
1.065430017231027932e+03,1.921470877521636794e+03,7.574761600802692556e+03
5.201441330426848708e+02,-1.439661058560173842e+03,5.475822795564675289e+03
5.677824342393289498e+02,-2.170070859681992260e+03,7.202706045424146396e+03
8.433321487019471761e+02,-1.164130071237312904e+03,7.733903836498748205e+03
1.550378420654220236e+03,5.727761611091069653e+02,1.094897378430006393e+04
