0.000000000000000000e+00,2.453380893719950274e-20,1.436033189308894244e-18
3.860049395345175981e+03,3.991956724956523885e+03,6.474386984558401309e+03
2.913481591701041907e+03,4.200626320969280641e+03,8.133456279981424814e+03
2.958921182440136363e+03,3.187705706483280210e+03,9.343624424871797601e+03
3.036279707419355873e+03,1.993982821315804813e+03,1.012864526015219053e+04
3.051631565326615146e+03,6.697109709481238724e+02,1.039398677069230871e+04
3.051631565326615600e+03,-6.697109709481248956e+02,1.039398677069230689e+04
3.036279707419356782e+03,-1.993982821315804586e+03,1.012864526015218689e+04
2.958921182440134999e+03,-3.187705706483281119e+03,9.343624424871803058e+03
2.913481591701040088e+03,-4.200626320969282460e+03,8.133456279981422995e+03
3.860049395345177345e+03,-3.991956724957267397e+03,6.474386984552200374e+03
4.517984667624972644e+03,-3.972750413134461724e+03,7.538388135285201315e+03
5.128126657055835494e+03,-3.185101505628150790e+03,8.756594857612994019e+03
5.415894513060230565e+03,-1.941855346922976651e+03,9.357029452605203915e+03
5.582963982714696613e+03,-6.639522820096684654e+02,9.703654565331229605e+03
5.582963982714692065e+03,6.639522820096904070e+02,9.703654565331253252e+03
5.415894513060230565e+03,1.941855346919370277e+03,9.357029452605207553e+03
5.128126657055833675e+03,3.185101505649783121e+03,8.756594857612994019e+03
4.517984667624945359e+03,3.972750413134534938e+03,7.538388135285206772e+03
3.321642508220255422e+03,4.302248094285556363e+03,6.800212729642247723e+03
3.321642508220269519e+03,-4.302248094016455070e+03,6.800212729642228624e+03
4.922219685387033223e+02,3.800765371999664309e-19,8.271660686201299768e+02
1.129619069130543267e+03,1.027142800217090679e-18,1.910235373089921495e+03
1.261488500316936324e+03,5.446550927292573760e+02,2.121827561438020439e+03
2.435328352800425819e+03,1.036421380197257349e+03,4.158105367421279880e+03
3.918362417807757993e+03,2.677454648515156350e+03,6.595939391358128887e+03
4.046928729224092422e+03,1.222985208924320432e+03,6.961863179151083386e+03
1.261488500316934960e+03,-5.446550927292603319e+02,2.121827561438018620e+03
2.435328352800425819e+03,-1.036421380197250755e+03,4.158105367420715083e+03
3.918362417807757993e+03,-2.677454648515153167e+03,6.595939391358128887e+03
4.046928729224091967e+03,-1.222985208924320432e+03,6.961863179151083386e+03
1.723958905845524896e+03,1.614224851870699695e+03,5.172354079374861612e+03
2.252317471764832590e+03,2.511712609909453477e+03,6.729991256538037305e+03
2.301746662654963529e+03,1.477548618499883105e+03,7.392326231480345086e+03
1.723958905845524896e+03,-1.614224851870699695e+03,5.172354079374860703e+03
2.252317471764832590e+03,-2.511712609909453477e+03,6.729991256538037305e+03
2.301746662654963529e+03,-1.477548618499883105e+03,7.392326231480345086e+03
