0.000000000000000000e+00,2.453380893719950274e-20,1.837002714479638906e-18
3.783178571292316065e+03,3.978176609173849556e+03,6.535060879942003339e+03
2.817435405605308006e+03,4.205830993760557249e+03,8.173958582467983433e+03
2.832348707928240401e+03,3.189522647364730801e+03,9.381576730155849873e+03
2.888836191056660482e+03,1.994547060037865322e+03,1.016559191571759402e+04
2.895632971103534601e+03,6.696750067131342803e+02,1.042805553861349654e+04
2.895632971103535056e+03,-6.696750067131351898e+02,1.042805553861349472e+04
2.888836191056660937e+03,-1.994547060037864867e+03,1.016559191571759038e+04
2.832348707928239492e+03,-3.189522647364731711e+03,9.381576730155855330e+03
2.817435405605306187e+03,-4.205830993760556339e+03,8.173958582467981614e+03
3.783178571292314246e+03,-3.978176609174634905e+03,6.535060879935802404e+03
4.431180426854109101e+03,-3.974483250648150261e+03,7.605588402412518917e+03
5.012309450444638969e+03,-3.184260361893340360e+03,8.836209302467294037e+03
5.284423283340524904e+03,-1.942073496484478937e+03,9.445843859936929221e+03
5.442030218445770515e+03,-6.640218068751582905e+02,9.794731897539833881e+03
5.442030218445765968e+03,6.640218068751798910e+02,9.794731897539857528e+03
5.284423283340524904e+03,1.942073496480872109e+03,9.445843859936931040e+03
5.012309450444509821e+03,3.184260361914972691e+03,8.836209302467303132e+03
4.431180426854081816e+03,3.974483250648223930e+03,7.605588402412524374e+03
3.248124124442257653e+03,4.306343494200864370e+03,6.847483940868523860e+03
3.248124124442271750e+03,-4.306343493931761259e+03,6.847483940868578429e+03
4.817327277921592099e+02,-7.791422347551371852e-19,8.318653519261964675e+02
1.120959889562974467e+03,-8.269897190708983245e-19,1.949500172105503907e+03
1.231414839057644485e+03,5.602926875661431723e+02,2.131380890523394555e+03
2.387621401957629132e+03,1.038392961913344607e+03,4.199161518101522233e+03
3.836204531738346304e+03,2.682778455739884976e+03,6.655522182398791301e+03
3.956455261770217930e+03,1.227525444441197806e+03,7.026586005362234573e+03
1.231414839057642439e+03,-5.602926875664376212e+02,2.131380890523394555e+03
2.387621401958301703e+03,-1.038392961913338013e+03,4.199161518100957437e+03
3.836204531738346759e+03,-2.682778455739881792e+03,6.655522182398791301e+03
3.956455261770217021e+03,-1.227525444441197806e+03,7.026586005362234573e+03
1.659197195028904844e+03,1.632807660108397386e+03,5.187558217897780196e+03
2.167588689509190317e+03,2.526020930512308041e+03,6.754020525829224425e+03
2.198681447409396696e+03,1.486971716967361999e+03,7.416239739441850361e+03
1.659197195028904844e+03,-1.632807660108397386e+03,5.187558217897779286e+03
2.167588689509190317e+03,-2.526020930512308041e+03,6.754020525829224425e+03
2.198681447409396696e+03,-1.486971716967361999e+03,7.416239739441850361e+03
